surface_tension,molecular_formula,density_liquid,enthalpy_vaporization,enthalpy_vaporization_boiling,thermal_expansion,C,Br,Cl,F,N,O,H,I,S,Si,Al,Ga,P,B,molecular_weight
18.07,C7H17N,0.739,32.831,33.487,0.0011262,7.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.21688
6.07,C8F18,1.7209,32.029,32.396,0.0010561,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.057176934
27.79,C8H6,0.901,34.528,36.25,0.0008726,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.133566
39.88,C8H6Cl2,1.2413,44.481,43.706,0.0007525,8.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.039366
40.95,C8H6Cl4,1.606,48.54,48.374,0.00067728,8.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.94516599999997
45.55,C8H7N,1.0124,44.714,44.523,0.00080185,8.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.14821
40.15,C8H7N,0.9917,42.033,41.789,0.00076542,8.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.14821
44.89,C8H7N,1.0277,42.909,42.555,0.00076063,8.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.14821
32.0,C8H8,0.9,36.369,42.92,0.00092044,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.149448
27.81,C8H8,0.907,34.893,36.401,0.00091383,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.149448
39.3,C8H8Br2,1.7485,47.558,48.723,0.00071962,8.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.95644799999997
39.0,C8H8Cl2,1.2194,44.811,44.283,0.00074864,8.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.055248
37.81,C8H8Cl2,1.211,44.313,43.418,0.00076209,8.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.055248
38.39,C8H8Cl2,1.2263,44.313,44.187,0.00076043,8.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.055248
38.95,C8H8O,1.024,41.75,44.253,0.00082691,8.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.148853
40.15,C8H8O,1.098,40.779,40.546,0.00083914,8.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.148853
37.27,C8H8O2,1.085,41.499,44.023,0.00090122,8.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.148258
41.93,C8H8O2,1.1261,43.622,43.034,0.00082553,8.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.148258
39.2,C8H8O3,1.209,43.666,52.021,0.00082135,8.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.147663
44.07,C8H9Br,1.365,42.899,42.651,0.00086816,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
43.18,C8H9Br,1.3361,42.899,41.789,0.00086748,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
40.43,C8H9Br,1.3561,41.936,41.693,0.00086528,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
40.91,C8H9Br,1.3565,42.129,41.645,0.00086909,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
38.82,C8H9Br,1.3501,41.504,41.215,0.00086443,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
44.48,C8H9Br,1.3649,42.947,42.699,0.00086432,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
40.54,C8H9Br,1.3547,41.984,41.502,0.00086544,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
38.29,C8H9Br,1.3085,41.84,41.597,0.00087289,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
39.35,C8H9Br,1.3584,41.6,43.13,0.00086503,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
38.64,C8H9Br,1.349,41.485,41.243,0.00086607,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
39.98,C8H9Br,1.3435,41.936,41.502,0.00086667,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
39.73,C8H9Br,1.3365,41.936,41.693,0.00086744,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
46.15,C8H9Br,1.3787,43.266,42.939,0.00086513,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
43.75,C8H9Br,1.3687,42.755,42.507,0.00086621,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
40.38,C8H9Br,1.356,41.984,31.281,0.00086914,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06088899999997
35.73,C8H9Cl,1.0485,40.47,40.164,0.00086397,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
35.93,C8H9Cl,1.0534,40.47,39.783,0.00086327,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
33.93,C8H9Cl,1.0485,39.872,39.973,0.00086397,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
35.46,C8H9Cl,1.0499,40.304,40.069,0.00085991,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
48.27,C8H9Cl,1.0592,43.671,40.737,0.00085859,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
36.1,C8H9Cl,1.0575,40.47,40.336,0.00086268,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
36.39,C8H9Cl,1.069,40.47,41.071,0.00086495,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
38.93,C8H9Cl,1.04,41.622,39.249,0.00086913,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
34.33,C8H9Cl,1.0536,39.997,39.764,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
34.5,C8H9Cl,1.0536,40.054,39.821,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
38.64,C8H9Cl,1.0536,41.36,41.119,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
37.84,C8H9Cl,1.0536,41.119,40.88,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
39.63,C8H9Cl,1.0536,41.648,41.406,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
35.76,C8H9Cl,1.0536,40.47,40.336,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
35.76,C8H9Cl,1.0536,40.47,40.336,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
35.76,C8H9Cl,1.0536,40.47,40.336,0.00086715,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.610289
32.71,C8H9I,1.6095,44.615,42.172,0.00073385,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
33.05,C8H9I,1.6395,44.347,44.091,0.00073769,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
33.17,C8H9I,1.6282,44.615,44.283,0.00073247,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
32.68,C8H9I,1.6085,44.615,44.235,0.00073393,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
32.53,C8H9I,1.6158,44.395,44.139,0.00073835,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
32.89,C8H9I,1.6168,44.615,43.899,0.00073331,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
33.26,C8H9I,1.6334,44.588,44.331,0.00073268,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
32.52,C8H9I,1.602,44.615,43.869,0.00073441,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06185900000003
28.59,C8H10,0.865,35.452,35.915,0.00099795,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16533
29.6,C8H10,0.876,36.234,37.005,0.00096006,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16533
28.26,C8H10,0.861,35.729,36.334,0.00099666,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16533
27.92,C8H10,0.858,35.657,35.821,0.0010032,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16533
28.34,C8H10,0.862,35.813,36.57,0.00098372,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16533
31.45,C8H10,0.8971,36.34,36.126,0.00097567,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16533
31.05,C8H10,0.894,36.203,35.865,0.00098243,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16533
32.47,C8H10O,0.961,38.695,41.021,0.00091771,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.16473500000001
44.88,C8H10O,1.016,43.304,50.95,0.00086556,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.16473500000001
41.4,C8H10O,1.013,41.903,41.789,0.00090072,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.16473500000001
43.14,C8H10O,1.0146,42.013,44.679,0.00074122,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.16473500000001
45.26,C8H10O,1.0076,43.073,43.048,0.00071833,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.16473500000001
32.45,C8H10O,1.015,42.591,48.77,0.00073274,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.16473500000001
36.45,C8H10S,1.0309,42.863,43.342,0.00074289,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,43.43600000000001,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,43.43600000000001,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,43.861,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,43.083,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,42.802,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,43.861,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,43.861,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.58,C8H10S,1.034,42.863,43.861,0.00074249,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
31.14,C8H10S,1.0235,41.215,43.803,0.00075614,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.07,C8H10S,1.0182,42.863,40.479,0.00074159,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
36.49,C8H10S,1.032,42.863,46.297,0.00074275,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.23013
35.95,C8H11N,0.949,40.86,42.832,0.00088152,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
35.64,C8H11N,0.977,42.466,46.788,0.00077038,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
36.78,C8H11N,0.967,42.273,47.398,0.00081845,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
36.27,C8H11N,0.9621,42.177,47.01600000000001,0.00081914,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
35.82,C8H11N,0.9594,42.514,48.372,0.00084432,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
39.74,C8H11N,0.9893,43.622,43.37,0.00076582,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
37.74,C8H11N,0.9686,43.285,42.651,0.00076854,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
38.06,C8H11N,0.976,43.285,42.651,0.00076815,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
37.4,C8H11N,0.9804,42.976,42.747,0.00076697,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
37.48,C8H11N,0.9669,43.222,43.274,0.00076876,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
36.88,C8H11N,0.9896,42.707,42.651,0.00076873,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
36.93,C8H11N,0.9642,43.073,42.986,0.00076912,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
36.86,C8H11N,0.9584,42.11,45.717,0.00085138,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
25.59,C8H11N,0.913,38.753,39.511,0.00091641,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
28.16,C8H11N,0.9196,39.716,41.299,0.00091137,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
28.04,C8H11N,0.9207,39.716,36.938,0.00091518,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
36.02,C8H11N,0.9219,39.716,41.119,0.00090866,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
27.55,C8H11N,0.913,39.628,43.107,0.00091641,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
24.1,C8H11N,0.9342,37.702,36.731,0.00091305,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
28.08,C8H11N,0.9143,39.716,42.553,0.00090909,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
33.69,C8H11N,0.9382,38.963,42.736,0.00091243,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
32.08,C8H11N,0.9297,40.112,39.878,0.00090588,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
31.36,C8H11N,0.9078,38.676,38.95,0.00091326,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
27.74,C8H11N,0.9045,39.716,40.594,0.00090987,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
28.59,C8H11N,0.9301,39.716,39.783,0.00090893,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
28.09,C8H11N,0.922,39.716,40.471,0.00091497,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
29.11,C8H11N,0.933,39.963,40.164,0.00091324,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
35.91,C8H11N,0.9573,41.312,41.07100000000001,0.00077511,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
37.18,C8H11N,0.9721,41.456,41.88399999999999,0.00076984,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
37.99,C8H11N,0.966,41.888,41.645,0.0007745,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
34.96,C8H11N,0.9483,41.071,40.833,0.00077386,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
32.43,C8H11N,0.9391,40.256,39.449,0.00077393,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
27.45,C8H11N,0.916,39.47,39.24,0.00091194,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
32.38,C8H11N,0.94,40.304,40.164,0.00077825,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
32.57,C8H11N,0.9491,40.195,39.878,0.00077504,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.179974
42.77,C8H11NO,1.057,46.572,52.995,0.00077372,8.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.17937899999998
29.95,C8H12,0.878,36.721,37.454,0.00091448,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
29.42,C8H12,0.8714,36.559,35.752,0.00091123,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
29.68,C8H12,0.8818,36.559,37.504,0.00091377,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
29.2,C8H12,0.826,35.609,35.215,0.0010091,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
26.03,C8H12,0.7784,34.376,36.173,0.00097168,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
27.74,C8H12,0.8311,36.559,35.194,0.00091994,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
29.16,C8H12,0.869,36.559,18.638,0.00091617,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
27.74,C8H12,0.8311,36.559,32.674,0.00091994,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.181212
32.21,C8H12O4,0.961,43.955,48.34,0.00077978,8.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.178832
29.75,C8H12S,0.9496,39.8,39.544,0.00086759,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.246012
28.57,C8H12S,0.957,39.8,39.592,0.00087037,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.246012
25.89,C8H12S,0.9967,38.093,37.88,0.00086414,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.246012
26.99,C8H12S,0.9967,38.571,38.355,0.00086414,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.246012
30.04,C8H12S,0.9967,39.8,41.113,0.00086414,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.246012
22.09,C8H13N,0.8713,39.214,38.497,0.00079288,8.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.19585599999999
23.39,C8H13N,0.9114,39.214,41.31,0.00078723,8.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.19585599999999
25.46,C8H14,0.7978,35.058,34.76,0.0010675,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
23.36,C8H14,0.8039,34.101,31.956,0.001066,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
19.58,C8H14,0.782,32.675,28.751,0.0010713,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
25.62,C8H14,0.8177,35.419,35.026,0.0010367,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
24.26,C8H14,0.8059,35.039,34.544,0.0010394,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
23.11,C8H14,0.806,34.537,34.669,0.0010394,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
25.77,C8H14,0.822,35.409,34.721,0.0010357,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
22.97,C8H14,0.7991,34.584,33.757,0.0010409,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
22.56,C8H14,0.7964,34.376,33.806,0.0010359,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
23.42,C8H14,0.8009,34.755,33.837,0.0010405,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
22.93,C8H14,0.811,34.376,34.111999999999995,0.0010382,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
22.9,C8H14,0.8,34.537,33.142,0.0010407,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
23.25,C8H14,0.81,34.537,33.364000000000004,0.0010384,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
23.25,C8H14,0.81,34.537,33.364000000000004,0.0010384,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
21.63,C8H14,0.7968,33.997,32.986,0.0010415,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
23.86,C8H14,0.7426,34.504,35.314,0.0011158,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
26.67,C8H14,0.7552,35.597,35.275,0.0011124,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
25.17,C8H14,0.7479,35.161,34.861999999999995,0.0011144,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.197094
